"tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","start.end.name"
714,"2017-09-17 18:28:00","2017-09-17 18:39:54",3281,"Leonard Gordon Park",40.7459099663156,-74.0572714805603,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29256,"Subscriber","1978",1,"Leonard Gordon Park - Grove St PATH"
1009,"2017-09-17 13:10:05","2017-09-17 13:26:55",3273,"Manila & 1st",40.72165072488,-74.0428841114044,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,26203,"Customer","NULL",0,"Manila & 1st - Marin Light Rail"
196,"2017-09-27 14:12:44","2017-09-27 14:16:00",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,26191,"Subscriber","1984",2,"Newark Ave - Hamilton Park"
270,"2017-09-13 23:28:21","2017-09-13 23:32:52",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29518,"Subscriber","1982",1,"Brunswick St - Grove St PATH"
209,"2017-09-17 19:16:58","2017-09-17 19:20:28",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29485,"Subscriber","1994",1,"Sip Ave - Baldwin at Montgomery"
227,"2017-09-24 15:38:41","2017-09-24 15:42:28",3211,"Newark Ave",40.72152515,-74.046304543,3213,"Van Vorst Park",40.71848892,-74.047726625,29219,"Subscriber","1976",1,"Newark Ave - Van Vorst Park"
951,"2017-09-22 09:16:11","2017-09-22 09:32:03",3193,"Lincoln Park",40.7246050998869,-74.0784059464931,3183,"Exchange Place",40.7162469,-74.0334588,29434,"Subscriber","1968",1,"Lincoln Park - Exchange Place"
250,"2017-09-15 08:06:13","2017-09-15 08:10:24",3187,"Warren St",40.7211236,-74.03805095,3211,"Newark Ave",40.72152515,-74.046304543,29489,"Subscriber","1986",1,"Warren St - Newark Ave"
364,"2017-09-14 14:04:07","2017-09-14 14:10:11",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3183,"Exchange Place",40.7162469,-74.0334588,29622,"Subscriber","1984",1,"JC Medical Center - Exchange Place"
264,"2017-09-02 13:26:53","2017-09-02 13:31:18",3211,"Newark Ave",40.72152515,-74.046304543,3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,26223,"Subscriber","1980",2,"Newark Ave - Brunswick & 6th"
587,"2017-09-28 08:52:50","2017-09-28 09:02:38",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26806,"Subscriber","1994",1,"Liberty Light Rail - Grove St PATH"
148,"2017-09-14 06:46:25","2017-09-14 06:48:54",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29518,"Subscriber","1974",2,"Van Vorst Park - Grove St PATH"
515,"2017-09-04 14:47:45","2017-09-04 14:56:21",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3187,"Warren St",40.7211236,-74.03805095,26214,"Customer","NULL",0,"JC Medical Center - Warren St"
377,"2017-09-20 07:22:16","2017-09-20 07:28:33",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29627,"Subscriber","1986",1,"Baldwin at Montgomery - Grove St PATH"
547,"2017-09-07 09:45:51","2017-09-07 09:54:59",3280,"Astor Place",40.719282200707,-74.071261882782,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29510,"Subscriber","1953",2,"Astor Place - Sip Ave"
433,"2017-09-07 14:47:46","2017-09-07 14:55:00",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29207,"Subscriber","1955",2,"Morris Canal - Grove St PATH"
1624,"2017-09-11 17:50:29","2017-09-11 18:17:33",3187,"Warren St",40.7211236,-74.03805095,3210,"Pershing Field",40.742677141,-74.051788633,29231,"Subscriber","1983",1,"Warren St - Pershing Field"
552,"2017-09-12 20:47:25","2017-09-12 20:56:37",3199,"Newport Pkwy",40.7287448,-74.0321082,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,26192,"Subscriber","1966",1,"Newport Pkwy - Jersey & 3rd"
681,"2017-09-03 13:41:21","2017-09-03 13:52:43",3203,"Hamilton Park",40.727595966,-74.044247311,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,26301,"Subscriber","1994",2,"Hamilton Park - Marin Light Rail"
241,"2017-09-01 17:40:57","2017-09-01 17:44:58",3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29628,"Subscriber","1974",1,"Jersey & 6th St - Grove St PATH"
1148,"2017-09-19 14:44:12","2017-09-19 15:03:21",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,26301,"Subscriber","1952",1,"Grove St PATH - Jersey & 3rd"
370,"2017-09-30 11:56:06","2017-09-30 12:02:16",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,31957,"Subscriber","1990",1,"Newport Pkwy - Warren St"
1058,"2017-09-22 15:12:05","2017-09-22 15:29:43",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3271,"Danforth Light Rail",40.6926399661833,-74.08801227808,29473,"Subscriber","1995",1,"Sip Ave - Danforth Light Rail"
1103,"2017-09-26 18:16:40","2017-09-26 18:35:04",3184,"Paulus Hook",40.7141454,-74.0335519,3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,26269,"Subscriber","1986",1,"Paulus Hook - Monmouth and 6th"
596,"2017-09-24 13:47:29","2017-09-24 13:57:26",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3187,"Warren St",40.7211236,-74.03805095,29210,"Subscriber","1992",2,"Morris Canal - Warren St"
4055,"2017-09-04 19:04:56","2017-09-04 20:12:32",3275,"Columbus Drive",40.7183551982321,-74.0389144420624,3196,"Riverview Park",40.7443187,-74.0439909,29261,"Customer","NULL",0,"Columbus Drive - Riverview Park"
469,"2017-09-10 18:20:43","2017-09-10 18:28:33",3202,"Newport PATH",40.7272235,-74.0337589,3273,"Manila & 1st",40.72165072488,-74.0428841114044,29439,"Subscriber","1987",1,"Newport PATH - Manila & 1st"
243,"2017-09-29 19:48:20","2017-09-29 19:52:24",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3184,"Paulus Hook",40.7141454,-74.0335519,31764,"Subscriber","1972",1,"Marin Light Rail - Paulus Hook"
558,"2017-09-25 06:36:15","2017-09-25 06:45:34",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3202,"Newport PATH",40.7272235,-74.0337589,29458,"Subscriber","1986",2,"Grove St PATH - Newport PATH"
1052,"2017-09-22 08:45:48","2017-09-22 09:03:21",3281,"Leonard Gordon Park",40.7459099663156,-74.0572714805603,3183,"Exchange Place",40.7162469,-74.0334588,29509,"Subscriber","1988",1,"Leonard Gordon Park - Exchange Place"
219,"2017-09-16 21:27:27","2017-09-16 21:31:06",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29486,"Subscriber","1987",1,"Brunswick St - Grove St PATH"
2469,"2017-09-04 16:52:18","2017-09-04 17:33:27",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,29288,"Subscriber","1969",1,"Van Vorst Park - City Hall"
86,"2017-09-22 06:51:21","2017-09-22 06:52:48",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,26179,"Subscriber","1981",1,"Newport Pkwy - Newport PATH"
566,"2017-09-15 12:56:48","2017-09-15 13:06:15",3184,"Paulus Hook",40.7141454,-74.0335519,3203,"Hamilton Park",40.727595966,-74.044247311,29252,"Subscriber","1986",2,"Paulus Hook - Hamilton Park"
922,"2017-09-04 18:31:45","2017-09-04 18:47:07",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3202,"Newport PATH",40.7272235,-74.0337589,26314,"Customer","NULL",0,"Grove St PATH - Newport PATH"
279,"2017-09-13 11:31:16","2017-09-13 11:35:56",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.0385255217552,29520,"Subscriber","1977",1,"Exchange Place - Morris Canal"
1743,"2017-09-03 17:46:14","2017-09-03 18:15:18",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,29216,"Subscriber","1964",1,"Exchange Place - Hamilton Park"
209,"2017-09-03 15:04:10","2017-09-03 15:07:39",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,29538,"Subscriber","1959",2,"Hamilton Park - Newark Ave"
429,"2017-09-03 12:49:25","2017-09-03 12:56:34",3281,"Leonard Gordon Park",40.7459099663156,-74.0572714805603,3201,"Dey St",40.737711,-74.066921,29300,"Subscriber","1982",1,"Leonard Gordon Park - Dey St"
161,"2017-09-14 06:15:13","2017-09-14 06:17:55",3279,"Dixon Mills",40.7216301426384,-74.0499678254128,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26258,"Subscriber","1982",1,"Dixon Mills - Grove St PATH"
563,"2017-09-23 09:13:37","2017-09-23 09:23:00",3203,"Hamilton Park",40.727595966,-74.044247311,3213,"Van Vorst Park",40.71848892,-74.047726625,29260,"Subscriber","1956",1,"Hamilton Park - Van Vorst Park"
421,"2017-09-21 15:05:57","2017-09-21 15:12:59",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.0385255217552,29537,"Subscriber","1974",1,"Exchange Place - Morris Canal"
459,"2017-09-06 07:23:05","2017-09-06 07:30:44",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29608,"Subscriber","1984",2,"Liberty Light Rail - Grove St PATH"
280,"2017-09-05 19:10:13","2017-09-05 19:14:54",3275,"Columbus Drive",40.7183551982321,-74.0389144420624,3203,"Hamilton Park",40.727595966,-74.044247311,29674,"Subscriber","1982",1,"Columbus Drive - Hamilton Park"
303,"2017-09-04 16:51:57","2017-09-04 16:57:01",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26283,"Subscriber","1963",1,"Hamilton Park - Grove St PATH"
201,"2017-09-13 20:34:59","2017-09-13 20:38:20",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29227,"Subscriber","1989",1,"Brunswick St - Grove St PATH"
256,"2017-09-18 20:35:45","2017-09-18 20:40:02",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26254,"Subscriber","1963",1,"Exchange Place - Essex Light Rail"
303,"2017-09-15 16:45:17","2017-09-15 16:50:20",3184,"Paulus Hook",40.7141454,-74.0335519,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,26285,"Subscriber","1972",1,"Paulus Hook - Marin Light Rail"
153,"2017-09-02 11:00:36","2017-09-02 11:03:10",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3211,"Newark Ave",40.72152515,-74.046304543,29571,"Subscriber","1972",1,"JC Medical Center - Newark Ave"
132,"2017-09-20 08:02:28","2017-09-20 08:04:41",3211,"Newark Ave",40.72152515,-74.046304543,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29220,"Subscriber","1983",1,"Newark Ave - Grove St PATH"
864,"2017-09-23 12:25:41","2017-09-23 12:40:05",3214,"Essex Light Rail",40.7127742,-74.0364857,3213,"Van Vorst Park",40.71848892,-74.047726625,29451,"Subscriber","1986",1,"Essex Light Rail - Van Vorst Park"
461,"2017-09-19 19:38:17","2017-09-19 19:45:58",3209,"Brunswick St",40.7241765,-74.0506564,3183,"Exchange Place",40.7162469,-74.0334588,29531,"Subscriber","1987",1,"Brunswick St - Exchange Place"
266,"2017-09-25 13:14:13","2017-09-25 13:18:40",3187,"Warren St",40.7211236,-74.03805095,3211,"Newark Ave",40.72152515,-74.046304543,26179,"Subscriber","1985",2,"Warren St - Newark Ave"
332,"2017-09-20 18:55:40","2017-09-20 19:01:13",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,29613,"Subscriber","1989",2,"Newark Ave - Brunswick St"
208,"2017-09-13 06:50:29","2017-09-13 06:53:58",3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26219,"Subscriber","1988",2,"Jersey & 6th St - Grove St PATH"
557,"2017-09-28 09:25:43","2017-09-28 09:35:01",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,26242,"Subscriber","1978",1,"Liberty Light Rail - City Hall"
329,"2017-09-16 09:28:51","2017-09-16 09:34:21",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29589,"Subscriber","1994",2,"Hamilton Park - Grove St PATH"
183,"2017-09-21 06:45:54","2017-09-21 06:48:57",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26248,"Subscriber","1984",1,"Marin Light Rail - Grove St PATH"
321,"2017-09-19 18:43:30","2017-09-19 18:48:51",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,29307,"Subscriber","1982",2,"Grove St PATH - Monmouth and 6th"
137,"2017-09-25 17:04:59","2017-09-25 17:07:16",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29578,"Subscriber","1979",1,"Exchange Place - Essex Light Rail"
143,"2017-09-19 17:56:38","2017-09-19 17:59:02",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29120,"Subscriber","1987",1,"Van Vorst Park - Grove St PATH"
239,"2017-09-01 10:23:51","2017-09-01 10:27:51",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3184,"Paulus Hook",40.7141454,-74.0335519,26286,"Subscriber","1972",2,"Marin Light Rail - Paulus Hook"
387,"2017-09-18 06:15:04","2017-09-18 06:21:31",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,29444,"Subscriber","1973",2,"Hamilton Park - Newport PATH"
2451,"2017-09-04 16:34:40","2017-09-04 17:15:32",3185,"City Hall",40.7177325,-74.043845,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,29248,"Subscriber","1984",1,"City Hall - JC Medical Center"
1411,"2017-09-07 21:16:36","2017-09-07 21:40:07",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3198,"Heights Elevator",40.7487159453802,-74.0404433012009,26302,"Subscriber","1990",1,"Sip Ave - Heights Elevator"
198,"2017-09-29 08:11:59","2017-09-29 08:15:18",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3267,"Morris Canal",40.7124188237569,-74.0385255217552,31539,"Subscriber","NULL",0,"Marin Light Rail - Morris Canal"
235,"2017-09-20 17:18:36","2017-09-20 17:22:32",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,29491,"Subscriber","1988",1,"Exchange Place - Marin Light Rail"
454,"2017-09-05 21:18:01","2017-09-05 21:25:36",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,29615,"Subscriber","1973",2,"Grove St PATH - Brunswick & 6th"
302,"2017-09-10 16:03:58","2017-09-10 16:09:01",3481,"York St",40.71649,-74.04105,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26303,"Subscriber","1962",1,"York St - Grove St PATH"
1028,"2017-09-20 18:31:04","2017-09-20 18:48:13",3183,"Exchange Place",40.7162469,-74.0334588,3268,"Lafayette Park",40.7134638266919,-74.0628585219383,29504,"Subscriber","1979",1,"Exchange Place - Lafayette Park"
962,"2017-09-04 14:06:25","2017-09-04 14:22:27",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,26291,"Subscriber","1997",2,"Morris Canal - Jersey & 3rd"
1262,"2017-09-12 16:20:05","2017-09-12 16:41:08",3279,"Dixon Mills",40.7216301426384,-74.0499678254128,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,29581,"Subscriber","1981",1,"Dixon Mills - JC Medical Center"
354,"2017-09-30 19:43:31","2017-09-30 19:49:26",3220,"5 Corners Library",40.7349610200095,-74.0595030784607,3210,"Pershing Field",40.742677141,-74.051788633,31878,"Subscriber","1966",1,"5 Corners Library - Pershing Field"
278,"2017-09-06 07:00:13","2017-09-06 07:04:52",3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29219,"Subscriber","1978",1,"Monmouth and 6th - Grove St PATH"
377,"2017-09-11 12:15:14","2017-09-11 12:21:32",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3201,"Dey St",40.737711,-74.066921,26267,"Subscriber","1963",1,"Sip Ave - Dey St"
354,"2017-09-26 21:51:33","2017-09-26 21:57:28",3281,"Leonard Gordon Park",40.7459099663156,-74.0572714805603,3207,"Oakland Ave",40.7376037,-74.0524783,30919,"Subscriber","1969",1,"Leonard Gordon Park - Oakland Ave"
497,"2017-09-13 12:05:46","2017-09-13 12:14:03",3199,"Newport Pkwy",40.7287448,-74.0321082,3183,"Exchange Place",40.7162469,-74.0334588,29506,"Subscriber","1978",1,"Newport Pkwy - Exchange Place"
510,"2017-09-26 09:36:08","2017-09-26 09:44:38",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3202,"Newport PATH",40.7272235,-74.0337589,31453,"Subscriber","1981",2,"Grove St PATH - Newport PATH"
689,"2017-09-21 18:36:33","2017-09-21 18:48:02",3202,"Newport PATH",40.7272235,-74.0337589,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29634,"Subscriber","1972",1,"Newport PATH - Grove St PATH"
170,"2017-09-23 21:13:39","2017-09-23 21:16:29",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3275,"Columbus Drive",40.7183551982321,-74.0389144420624,29538,"Customer","NULL",0,"Grove St PATH - Columbus Drive"
359,"2017-09-24 18:49:06","2017-09-24 18:55:05",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3211,"Newark Ave",40.72152515,-74.046304543,26206,"Subscriber","1989",2,"Marin Light Rail - Newark Ave"
269,"2017-09-15 16:24:14","2017-09-15 16:28:43",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3194,"McGinley Square",40.7253399253558,-74.0676221251488,29122,"Subscriber","1960",1,"Sip Ave - McGinley Square"
1017,"2017-09-04 19:38:50","2017-09-04 19:55:48",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,26235,"Customer","NULL",0,"Newark Ave - Hamilton Park"
287,"2017-09-16 00:00:40","2017-09-16 00:05:27",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.0385255217552,29659,"Subscriber","1990",2,"Exchange Place - Morris Canal"
952,"2017-09-08 13:25:31","2017-09-08 13:41:24",3279,"Dixon Mills",40.7216301426384,-74.0499678254128,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29617,"Subscriber","1967",1,"Dixon Mills - Grove St PATH"
1018,"2017-09-24 13:05:55","2017-09-24 13:22:53",3185,"City Hall",40.7177325,-74.043845,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29581,"Subscriber","1992",1,"City Hall - Sip Ave"
592,"2017-09-19 11:52:51","2017-09-19 12:02:43",3202,"Newport PATH",40.7272235,-74.0337589,3183,"Exchange Place",40.7162469,-74.0334588,29308,"Subscriber","1972",2,"Newport PATH - Exchange Place"
368,"2017-09-03 12:01:52","2017-09-03 12:08:00",3211,"Newark Ave",40.72152515,-74.046304543,3206,"Hilltop",40.7311689,-74.0575736,26217,"Subscriber","1977",1,"Newark Ave - Hilltop"
313,"2017-09-01 17:00:19","2017-09-01 17:05:32",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3203,"Hamilton Park",40.727595966,-74.044247311,29471,"Subscriber","1987",2,"Grove St PATH - Hamilton Park"
191,"2017-09-27 07:51:25","2017-09-27 07:54:36",3194,"McGinley Square",40.7253399253558,-74.0676221251488,3195,"Sip Ave",40.7307426253066,-74.0637838840485,26244,"Subscriber","1994",1,"McGinley Square - Sip Ave"
102,"2017-09-28 09:13:03","2017-09-28 09:14:46",3273,"Manila & 1st",40.72165072488,-74.0428841114044,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,26295,"Subscriber","1985",1,"Manila & 1st - Jersey & 3rd"
365,"2017-09-25 08:19:43","2017-09-25 08:25:48",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29286,"Subscriber","1982",1,"Hamilton Park - Grove St PATH"
676,"2017-09-06 05:29:18","2017-09-06 05:40:35",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,29483,"Subscriber","1981",1,"Morris Canal - Brunswick & 6th"
176,"2017-09-05 19:14:16","2017-09-05 19:17:12",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,29620,"Subscriber","1983",1,"Grove St PATH - Marin Light Rail"
729,"2017-09-04 21:43:33","2017-09-04 21:55:42",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3212,"Christ Hospital",40.734785818,-74.050443636,26296,"Subscriber","1971",2,"Sip Ave - Christ Hospital"
1188,"2017-09-17 14:43:16","2017-09-17 15:03:04",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3199,"Newport Pkwy",40.7287448,-74.0321082,29497,"Subscriber","1983",2,"Jersey & 3rd - Newport Pkwy"
1026,"2017-09-08 08:33:32","2017-09-08 08:50:38",3196,"Riverview Park",40.7443187,-74.0439909,3183,"Exchange Place",40.7162469,-74.0334588,26202,"Subscriber","1987",1,"Riverview Park - Exchange Place"
297,"2017-09-15 19:09:27","2017-09-15 19:14:24",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3194,"McGinley Square",40.7253399253558,-74.0676221251488,29667,"Subscriber","1989",1,"Sip Ave - McGinley Square"
119,"2017-09-05 07:33:55","2017-09-05 07:35:54",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,29627,"Subscriber","1978",2,"Newport Pkwy - Newport PATH"
363,"2017-09-09 16:59:02","2017-09-09 17:05:06",3275,"Columbus Drive",40.7183551982321,-74.0389144420624,3184,"Paulus Hook",40.7141454,-74.0335519,29441,"Subscriber","1960",1,"Columbus Drive - Paulus Hook"
343,"2017-09-22 18:05:00","2017-09-22 18:10:44",3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,3202,"Newport PATH",40.7272235,-74.0337589,26303,"Subscriber","1975",1,"Jersey & 6th St - Newport PATH"
236,"2017-09-02 14:44:45","2017-09-02 14:48:42",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3213,"Van Vorst Park",40.71848892,-74.047726625,29449,"Subscriber","1981",2,"Grove St PATH - Van Vorst Park"
188,"2017-09-17 09:04:49","2017-09-17 09:07:58",3194,"McGinley Square",40.7253399253558,-74.0676221251488,3195,"Sip Ave",40.7307426253066,-74.0637838840485,26162,"Subscriber","1978",1,"McGinley Square - Sip Ave"
270,"2017-09-12 22:27:43","2017-09-12 22:32:13",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29249,"Subscriber","1989",2,"JC Medical Center - Grove St PATH"
164,"2017-09-15 22:29:59","2017-09-15 22:32:44",3273,"Manila & 1st",40.72165072488,-74.0428841114044,3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,29671,"Subscriber","1989",1,"Manila & 1st - Jersey & 6th St"
575,"2017-09-05 09:11:27","2017-09-05 09:21:02",3213,"Van Vorst Park",40.71848892,-74.047726625,3202,"Newport PATH",40.7272235,-74.0337589,29242,"Subscriber","1981",2,"Van Vorst Park - Newport PATH"
270,"2017-09-16 15:05:54","2017-09-16 15:10:24",3185,"City Hall",40.7177325,-74.043845,3267,"Morris Canal",40.7124188237569,-74.0385255217552,26184,"Subscriber","1986",1,"City Hall - Morris Canal"
412,"2017-09-21 18:12:59","2017-09-21 18:19:52",3213,"Van Vorst Park",40.71848892,-74.047726625,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29487,"Subscriber","1986",1,"Van Vorst Park - Baldwin at Montgomery"
246,"2017-09-27 22:51:46","2017-09-27 22:55:52",3211,"Newark Ave",40.72152515,-74.046304543,3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,31739,"Subscriber","1988",1,"Newark Ave - Brunswick & 6th"
129,"2017-09-18 17:36:52","2017-09-18 17:39:01",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,29206,"Subscriber","1994",1,"Newport PATH - Newport Pkwy"
444,"2017-09-08 07:25:08","2017-09-08 07:32:32",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3267,"Morris Canal",40.7124188237569,-74.0385255217552,29668,"Subscriber","1964",2,"Grove St PATH - Morris Canal"
220,"2017-09-27 20:49:13","2017-09-27 20:52:53",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29590,"Subscriber","1991",1,"Sip Ave - Baldwin at Montgomery"
332,"2017-09-12 12:38:17","2017-09-12 12:43:50",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29536,"Subscriber","1984",1,"Morris Canal - Grove St PATH"
116,"2017-09-16 10:40:48","2017-09-16 10:42:45",3185,"City Hall",40.7177325,-74.043845,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29229,"Subscriber","1984",1,"City Hall - Grove St PATH"
689,"2017-09-19 18:09:07","2017-09-19 18:20:37",3184,"Paulus Hook",40.7141454,-74.0335519,3203,"Hamilton Park",40.727595966,-74.044247311,29214,"Subscriber","1988",2,"Paulus Hook - Hamilton Park"
318,"2017-09-13 06:02:42","2017-09-13 06:08:00",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29223,"Subscriber","1977",1,"Oakland Ave - Sip Ave"
412,"2017-09-24 10:06:33","2017-09-24 10:13:25",3185,"City Hall",40.7177325,-74.043845,3203,"Hamilton Park",40.727595966,-74.044247311,26191,"Subscriber","1980",1,"City Hall - Hamilton Park"
163,"2017-09-13 18:43:56","2017-09-13 18:46:40",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,26219,"Subscriber","1984",1,"Exchange Place - York St"
372,"2017-09-11 07:36:34","2017-09-11 07:42:46",3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29291,"Subscriber","1982",2,"Brunswick & 6th - Grove St PATH"
400,"2017-09-12 08:13:23","2017-09-12 08:20:04",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,29265,"Subscriber","1954",1,"Hamilton Park - Newport PATH"
